ID,Symbol,GeneTitle,Loading,p value
YGR136W,LSB1,Las Seventeen Binding protein,-0.00358227284406687,0.2511
YIL014W,MNT3,MaNnosylTransferase,-0.00358287290218461,0.16257
YNL020C,ARK1,Actin Regulating Kinase,-0.00358312622270588,0.16722
YCR060W,TAH1,Tpr-containing protein Associated with Hsp90,-0.00358751967021609,0.26335
YKL122C,SRP21,Signal Recognition Particle,-0.00358999948840233,0.29665
YDL203C,ACK1,Activator of C Kinase 1,-0.00359250392953152,0.28944
YLL054C,NA,NA,-0.00359746872285614,0.35213
YNL039W,BDP1,B Double Prime,-0.00360957313015737,0.18884
YOR301W,RAX1,Revert to Axial,-0.00361410050367472,0.25662
YDL033C,SLM3,Synthetic Lethal with Mss4,-0.00362559117874696,0.26695
YOR135C,IRC14,NA,-0.00362980037063281,0.42511
YDL158C,NA,NA,-0.00363461340075817,0.33576
YLR145W,RMP1,RNase MRP Protein,-0.00364203299185614,0.26279
YOR183W,FYV12,Function required for Yeast Viability,-0.00364234786751114,0.36896
YPR133W-A,TOM5,Translocase of the Outer Mitochondrial membrane,-0.00364556700108835,0.4645
YDR143C,SAN1,Sir Antagonist,-0.00364675705161333,0.37974
YMR198W,CIK1,Chromosome Instability and Karyogamy,-0.00364811289607742,0.33094
YOL006C,TOP1,TOPoisomerase,-0.00364947060827479,0.40051
YGL238W,CSE1,Chromosome SEgregation,-0.00364963835052783,0.2465
YOR277C,NA,NA,-0.00365012139438832,0.304
YCL057C-A,MIC10,MItochondrial contact site and Cristae organizing system,-0.00365147279974109,0.45592
YMR227C,TAF7,TATA binding protein-Associated Factor,-0.00365226634562647,0.3678
YMR167W,MLH1,MutL Homolog,-0.00365270474580043,0.13566
YCR064C,NA,NA,-0.00365395912961996,0.30998
YLR389C,STE23,STErile,-0.00365531127430389,0.20874
YPL183W-A,RTC6,Restriction of Telomere Capping,-0.00365742344057596,0.45915
YGL022W,STT3,STaurosporine and Temperature sensitive,-0.0036596789931925,0.36998
YML121W,GTR1,GTp binding protein Resemblance,-0.00366064406164037,0.42688
YOR247W,SRL1,Suppressor of Rad53 null Lethality,-0.00366505326059444,0.48163
YBL034C,STU1,Suppressor of TUbulin,-0.0036651994103153,0.27819
YDL116W,NUP84,NUclear Pore,-0.00366820547773928,0.37693
YDL045W-A,MRP10,Mitochondrial Ribosomal Protein,-0.00366932975427152,0.46419
YDL001W,RMD1,Required for Meiotic nuclear Division,-0.00367128328600451,0.13527
YLR375W,STP3,protein with similarity to Stp1p,-0.00367472633639896,0.26705
YDR302W,GPI11,GlycosylPhosphatidylInositol anchor biosynthesis,-0.00367696742536493,0.28033
YDL210W,UGA4,Utilization of GAba,-0.00368072149428333,0.2985
YCL057C-A,MIC10,MItochondrial contact site and Cristae organizing system,-0.0036900329005861,0.45615
YDR503C,LPP1,Lipid Phosphate Phosphatase,-0.00369190451751933,0.30558
YKL033W,TTI1,Two Tel2-Interacting protein,-0.00369310877411475,0.20522
YLR466W,YRF1-4,NA,-0.00369380857845154,0.25967
YLR263W,RED1,REDuctional division,-0.00370030554651916,0.1882
YOR129C,AFI1,ArF3-Interacting protein,-0.00370353920010211,0.23797
YOR262W,GPN2,Gly-Pro-Asn (N) motif,-0.00370354681410802,0.28416
YPL215W,CBP3,Cytochrome B mRNA Processing,-0.00370621523385103,0.43668
YNR021W,NA,NA,-0.00371180855782164,0.1798
YKR105C,VBA5,Vacuolar Basic Amino acid transporter,-0.00371754998427758,0.26752
YFR038W,IRC5,Increased Recombination Centers,-0.00372105250256348,0.20791
YIL085C,KTR7,Kre Two Related,-0.00372348212776504,0.25439
YGL140C,NA,NA,-0.00372645624704898,0.15823
YML133C,NA,NA,-0.00373047786105677,0.32742
YLR033W,RSC58,Remodel the Structure of Chromatin,-0.00373532212880588,0.18858
YNL038W,GPI15,GlycosylPhosphatidylInositol anchor biosynthesis,-0.0037429463189346,0.32336
YLR343W,GAS2,Glycophospholipid-Anchored Surface protein,-0.00374683237448893,0.2164
YLR188W,MDL1,MultiDrug resistance-Like,-0.00375069941805807,0.21198
YNL263C,YIF1,YIP1-Interacting Factor,-0.00375383699710019,0.26532
YDR279W,RNH202,RNase H,-0.00375616473402479,0.23047
YLR135W,SLX4,Synthetic Lethal of unknown (X) function,-0.00375631653222628,0.18889
YLR368W,MDM30,Mitochondrial Distribution and Morphology,-0.00375899782010178,0.16731
YDR206W,EBS1,Est1-like Bcy1 Suppressor,-0.00375941193752648,0.39186
YGR286C,BIO2,BIOtin,-0.00376213903035637,0.273
YDL127W,PCL2,Pho85 CycLin,-0.0037642343643593,0.34557
YLR410W,VIP1,NA,-0.00377637875030864,0.16529
YML023C,NSE5,Non-SMC Element 5,-0.00377886580998087,0.32234
YDR310C,SUM1,SUppresor of Mar1-1,-0.00378166798595216,0.40515
YLR366W,NA,NA,-0.003781992654471,0.26623
YOR165W,SEY1,Synthetic Enhancement of YOP1,-0.00378454595906253,0.29924
YMR292W,GOT1,GOlgi Transport,-0.0037851039567178,0.29458
YIL163C,NA,NA,-0.00378693201672611,0.2541
YJL162C,JJJ2,J-protein (Type III),-0.00378758546873813,0.24766
YDR523C,SPS1,SPorulation Specific,-0.00378759800328797,0.16546
YDL108W,KIN28,protein KINase,-0.00378821463162641,0.28784
YHR005C-A,TIM10,Translocase of the Inner Membrane,-0.00378923733241411,0.46124
YPR139C,LOA1,Lysophosphatidic acid: Oleoyl-CoA Acyltransferase,-0.00379144248560215,0.18636
YNL042W,BOP3,Bypass Of Pam1,-0.00379446945047786,0.26494
YGL057C,GEP7,GEnetic interactors of Prohibitins,-0.00380174779251765,0.35792
YDL220C,CDC13,Cell Division Cycle,-0.00380397322452343,0.20434
YDL226C,GCS1,Growth Cold Sensitive,-0.00380577492419782,0.26568
YMR138W,CIN4,Chromosome INstability,-0.00380783594047108,0.24724
YDL011C,NA,NA,-0.00381390566908965,0.33588
YKR036C,CAF4,CCR4 Associated Factor,-0.00381699056982849,0.39954
YEL006W,YEA6,NA,-0.00382791135719701,0.14586
YCR090C,NA,NA,-0.00382855913078908,0.22611
YOR253W,NAT5,N-terminal AcetylTransferase,-0.00383170841412256,0.24354
YMR212C,EFR3,PHO Eighty Five Requiring,-0.00384741951743152,0.23135
YHR100C,GEP4,GEnetic interactors of Prohibitins,-0.00385101415334699,0.21918
YHR172W,SPC97,Spindle Pole Component,-0.00385236785845216,0.38391
YDR116C,MRPL1,"Mitochondrial Ribosomal Protein, Large subunit",-0.00385426348716554,0.45616
YLR105C,SEN2,Splicing ENdonuclease,-0.00385969654943337,0.15366
YBR131W,CCZ1,Calcium Caffeine Zinc sensitivity,-0.0038671784206784,0.34645
YIL177C,NA,NA,-0.00387343363864631,0.2799
YNL205C,NA,NA,-0.00387416803777756,0.33045
YLR402W,NA,NA,-0.00387559045413575,0.25924
YLR021W,IRC25,Increased Recombination Centers,-0.003880797049006,0.20868
YDR212W,TCP1,Tailless Complex Polypeptide,-0.0038925450215675,0.26855
YDR140W,MTQ2,Methyltransferase,-0.0038990233052845,0.19499
YML016C,PPZ1,Protein Phosphatase Z,-0.00389915917505735,0.25954
YGR129W,SYF2,SYnthetic lethal with cdc40 (Forty),-0.00390189648520887,0.26279
YFL009W,CDC4,Cell Division Cycle,-0.00390372807586486,0.14057
YFR012W,DCV1,Demands Cdc28 kinase activity for Viability,-0.00390742733277098,0.2086
YPR171W,BSP1,Binding protein of Synaptojanin Polyphosphoinositide phosphatase domain,-0.00390877679977359,0.13884
YGL122C,NAB2,Nuclear polyAdenylated RNA-Binding,-0.00390996205321687,0.37095
YPL129W,TAF14,TATA binding protein-Associated Factor,-0.00392109597186857,0.35626
YFL050C,ALR2,ALuminum Resistance,-0.00392655795405884,0.19169
YML112W,CTK3,Carboxy-Terminal domain Kinase,-0.00392739338121065,0.26931
YML071C,COG8,Conserved Oligomeric Golgi complex,-0.00392964144958271,0.10294
YDL143W,CCT4,Chaperonin Containing TCP-1,-0.00393845205100982,0.21197
YOR166C,SWT1,Synthetically lethal With Trex,-0.00395138173008172,0.25653
YCL047C,POF1,Promoter Of Filamentation,-0.00396152955312581,0.30379
YIL142W,CCT2,Chaperonin Containing TCP-1,-0.00396407584645792,0.31072
YNR055C,HOL1,HistidinOl,-0.00396470559723902,0.21481
YDR170C,SEC7,SECretory,-0.00396929914203465,0.39399
YPL202C,AFT2,Activator of Fe (iron) Transcription,-0.00397009915124752,0.35706
YPL209C,IPL1,Increase in PLoidy,-0.00397526258631063,0.18256
YCR084C,TUP1,dTMP-UPtake,-0.00397752543033111,0.25397
YML111W,BUL2,Binds Ubiquitin Ligase,-0.00397915285350493,0.14404
YDR352W,YPQ2,Yeast PQ-loop protein,-0.00398108583334997,0.13893
YCR024C,SLM5,Synthetic Lethal with Mss4,-0.00398899513684375,0.42758
YER176W,ECM32,ExtraCellular Mutant,-0.00399758569822434,0.21957
YCR052W,RSC6,Remodel the Structure of Chromatin,-0.00399858965516909,0.2935
YGR257C,MTM1,Manganese Trafficking factor for Mitochondrial SOD2,-0.00399924231756562,0.41094
YLR212C,TUB4,TUBulin,-0.00400017678975404,0.32862
YDL093W,PMT5,Protein O-MannosylTransferase,-0.00401008642284241,0.27375
YOL149W,DCP1,mRNA DeCaPping,-0.00401298000715786,0.31714
YDR492W,IZH1,Implicated in Zinc Homeostasis,-0.0040136210265107,0.44385
YFR028C,CDC14,Cell Division Cycle,-0.00402422251541941,0.19109
YNL044W,YIP3,Ypt-Interacting Protein,-0.00402532119287604,0.36428
YNR065C,NA,NA,-0.00403192311095493,0.15899
YLR138W,NHA1,Na+/H+ Antiporter,-0.0040338519704704,0.1818
YHR041C,SRB2,Suppressor of RNA polymerase B,-0.004034012819397,0.31899
YCL063W,VAC17,VACuole related,-0.00404117167007696,0.3727
YDR198C,RKM2,Ribosomal protein lysine (K) Methyltransferase,-0.00405272612288089,0.24615
YOR081C,TGL5,TriacylGlycerol Lipase,-0.00405964262469287,0.14297
YBL010C,LAA2,Large Adaptin Accessory,-0.00406319604911219,0.19825
YMR234W,RNH1,RNase H,-0.00406346831894539,0.22209
YML103C,NUP188,NUclear Pore,-0.00406614812522565,0.26132
YBR022W,POA1,"Phosphatase Of ADP-ribose 1""-phosphate",-0.00406632590687248,0.25687
YJR003C,MRX12,Mitochondrial oRganization of gene eXpression (MIOREX),-0.00407735825519994,0.3764
YDR180W,SCC2,Sister Chromatid Cohesion,-0.004078183675701,0.27774
YFL032W,NA,NA,-0.00407985068865924,0.24623
YPR059C,NA,NA,-0.00408695976979504,0.34851
YCL016C,DCC1,Defective in sister Chromatid Cohesion,-0.00409762652359106,0.27599
YOR196C,LIP5,LIPoic acid,-0.00410434399404204,0.19066
YKL108W,SLD2,Synthetically Lethal with Dpb11-1,-0.00411046181795435,0.24574
YER186C,NA,NA,-0.00411133124991456,0.28445
YJL225C,NA,NA,-0.00411220992582615,0.33687
YGR150C,CCM1,COB and COX1 mRNA maturation,-0.00411235196604187,0.42395
YPL208W,RKM1,Ribosomal lysine (K) Methyltransferase,-0.00411941352877409,0.22263
YPL111W,CAR1,Catabolism of ARginine,-0.00412122032174512,0.34107
YFR036W-A,NA,NA,-0.00413350404792939,0.21391
YOR326W,MYO2,MYOsin,-0.00413618140709893,0.41441
YKL159C,RCN1,Regulator of CalciNeurin,-0.00413667125295915,0.10617
YCL050C,APA1,AP4A phosphorylase,-0.00414558791593168,0.35453
YGL129C,RSM23,Ribosomal Small subunit of Mitochondria,-0.00415068299277742,0.45559
YIL177C,NA,NA,-0.00415150155912395,0.30694
YPL101W,ELP4,ELongator Protein,-0.00416453505625067,0.27642
YIL016W,SNL1,Suppressor of Nup116-C Lethal,-0.0041655338899917,0.16892
YOR094W,ARF3,ADP-Ribosylation Factor,-0.00417426265991404,0.19057
YOR112W,CEX1,Cytoplasmic EXport protein,-0.00418033066408008,0.16308
YMR316W,DIA1,Digs Into Agar,-0.00418314306463671,0.27649
YJL075C,APQ13,NA,-0.00418984022579553,0.22158
YBR205W,KTR3,Kre Two Related,-0.00419787923628531,0.41164
YDR191W,HST4,Homolog of SIR Two (SIR2),-0.00419792978829384,0.41174
YBR219C,NA,NA,-0.00420140418513592,0.31211
YPL029W,SUV3,SUppressor of Var1,-0.00421007814362477,0.37775
YGR259C,NA,NA,-0.00421063717849807,0.32664
YMR270C,RRN9,Regulation of RNA polymerase I,-0.00421081824378799,0.16792
YPR104C,FHL1,Fork Head-Like,-0.00421243650574759,0.25623
YNR009W,NRM1,Negative Regulator of MBF targets,-0.00421576655133076,0.39863
YBR064W,NA,NA,-0.00422295852117405,0.36438
YOR238W,NA,NA,-0.0042242008269648,0.17051
YOL135C,MED7,MEDiator complex,-0.00422453303704118,0.31625
YBR156C,SLI15,Synthetically Lethal with Ipl1,-0.00423048423974059,0.29339
YMR166C,MME1,Mitochondrial Magnesium Exporter,-0.00424063371363709,0.45608
YJL188C,BUD19,BUD site selection,-0.00424206209570249,0.30449
YJL090C,DPB11,DNA Polymerase B (II),-0.00424428958793129,0.22017
YOR279C,RFM1,Repression Factor of Middle sporulation element,-0.00424438264686564,0.2018
YAR003W,SWD1,"Set1c, WD40 repeat protein",-0.0042578852050597,0.2346
YJL111W,CCT7,Chaperonin Containing TCP-1,-0.00427696761465697,0.25449
YNL082W,PMS1,PostMeiotic Segregation,-0.00427739905809434,0.28661
YJR057W,CDC8,Cell Division Cycle,-0.00428154911752486,0.23342
YJL074C,SMC3,Stability of MiniChromosomes,-0.0042855812500771,0.42415
YER114C,BOI2,Bem1 (One) Interacting protein,-0.00428812532295449,0.24459
YPL083C,SEN54,Splicing ENdonuclease,-0.00430144930839119,0.12245
YPL159C,PET20,PETite colonies,-0.00430399657300763,0.36978
YAL034W-A,MTW1,Mis TWelve-like,-0.00431188343426154,0.33209
YLL027W,ISA1,Iron Sulfur Assembly,-0.00432116786287391,0.29822
YMR069W,NAT4,N-AcetylTransferase,-0.00432482360322061,0.36759
YFR048W,RMD8,Required for Meiotic nuclear Division,-0.00432814758368917,0.12968
YCR015C,CTO1,Cold TOlerance,-0.0043294519524671,0.18477
YGR262C,BUD32,BUD site selection,-0.0043296254900193,0.09569
YPR123C,NA,NA,-0.00434192495297602,0.27379
YDL043C,PRP11,Pre-mRNA Processing,-0.00434272258361654,0.28487
YPL157W,TGS1,TrimethylGuanosine Synthase,-0.00434347740239752,0.41501
YIL040W,APQ12,APical growth revealed by Quantitative morphological analysis,-0.00434394231541308,0.21526
YPL122C,TFB2,Transcription Factor B subunit 2,-0.00434433174090101,0.32448
YPR116W,RRG8,Required for Respiratory Growth,-0.00434535470061384,0.33013
YDR468C,TLG1,T-snare affecting a Late Golgi compartment,-0.00434587659821337,0.2029
YHR118C,ORC6,Origin Recognition Complex,-0.00434902963813432,0.18797
YKL048C,ELM1,ELongated Morphology,-0.00435263347304316,0.18102
YLR443W,ECM7,ExtraCellular Mutant,-0.00435343210032655,0.30715
YGR153W,NA,NA,-0.00435382210478462,0.22074
YJL179W,PFD1,PreFolDin,-0.00435446625055089,0.15298
YPL105C,SYH1,SmY2 Homolog,-0.00436676078706505,0.30903
YNL053W,MSG5,Multicopy Suppressor of GPA1,-0.00436808569586368,0.22967
YBR184W,NA,NA,-0.00437900772872636,0.23587
YPR069C,SPE3,SPErmidine auxotroph,-0.00438035708790545,0.28029
YDL044C,MTF2,Mitochondrial Transcription Factor,-0.00438060608234693,0.371
YGL232W,TAN1,Trna AcetylatioN,-0.00439002979531213,0.11595
YDR174W,HMO1,High MObility group (HMG) family,-0.00439214243849093,0.31691
YKR006C,MRPL13,"Mitochondrial Ribosomal Protein, Large subunit",-0.00439319430466359,0.4661
YDR024W,FYV1,Function required for Yeast Viability,-0.00439434189245488,0.26226
YNL234W,NA,NA,-0.0044015315681584,0.30877
YDR233C,RTN1,ReTiculoN-like,-0.0044075293005997,0.19576
YGL085W,LCL3,Long Chronological Lifespan 3,-0.00441363248903393,0.15489
YOL145C,CTR9,Cln Three (CLN3) Requiring,-0.00441571223915296,0.14242
YPL205C,NA,NA,-0.00441942948021295,0.21021
YMR048W,CSM3,Chromosome Segregation in Meiosis,-0.00443726945251031,0.29808
YKL211C,TRP3,TRyPtophan,-0.00444296417215528,0.18218
YCL061C,MRC1,Mediator of the Replication Checkpoint,-0.00444363242314655,0.28542
YML091C,RPM2,RNase P Mitochondrial,-0.00445075877956056,0.43626
YNL254C,RTC4,Restriction of Telomere Capping,-0.00445278431743778,0.31771
YGR120C,COG2,Conserved Oligomeric Golgi complex,-0.00445964255690046,0.16547
YDR121W,DPB4,DNA Polymerase B (II) subunit,-0.0044616554271789,0.29855
YNR044W,AGA1,a-AGglutinin,-0.00446172849023078,0.36845
YIR011C,STS1,Sec Twenty-three Suppressor 1,-0.00446389194279623,0.38977
YJR031C,GEA1,Guanine nucleotide Exchange on ARF,-0.00447655372129142,0.23462
YLR229C,CDC42,Cell Division Cycle,-0.00448114965529688,0.38167
YPR070W,MED1,MEDiator complex,-0.0044830265494295,0.16895
YBR202W,MCM7,MiniChromosome Maintenance,-0.00449881598613401,0.35415
YLR323C,CWC24,Complexed With Cef1p,-0.0044994900585358,0.31529
YHR186C,KOG1,Kontroller Of Growth,-0.00451070204168078,0.23001
YBR122C,MRPL36,"Mitochondrial Ribosomal Protein, Large subunit",-0.00451143114908746,0.46251
YBR063C,NA,NA,-0.00451577512505916,0.37243
YDR416W,SYF1,SYnthetic lethal with cdcForty,-0.00451690346147428,0.2083
YLR210W,CLB4,CycLin B,-0.00452338664032149,0.18965
YGR091W,PRP31,Pre-mRNA Processing,-0.00453049473323073,0.29177
YER187W,NA,NA,-0.00453285233982801,0.27404
YGR273C,NA,NA,-0.00453626324153343,0.27122
YNL261W,ORC5,Origin Recognition Complex,-0.00454212298462261,0.24195
YIR010W,DSN1,Dosage Suppressor of NNF1,-0.00454231224059326,0.26196
YDR414C,ERD1,Endoplasmic reticulum Retention Defective,-0.00454631516381893,0.15788
YDR157W,NA,NA,-0.00454807834301149,0.30999
YER016W,BIM1,BInding to Microtubules,-0.00455153929443548,0.22633
YHR182W,RGD3,NA,-0.00455211316429461,0.20279
YLR357W,RSC2,Remodel the Structure of Chromatin,-0.00456058637003994,0.31872
YER077C,MRX1,Mitochondrial oRganization of gene eXpression (MIOREX),-0.00456071053227779,0.23512
YGL144C,ROG1,Revertant Of Glycogen synthase kinase mutation,-0.00456263750513162,0.39006
YML059C,NTE1,Neuropathy Target Esterase,-0.0045650838718611,0.32292
YML067C,ERV41,ER Vesicle,-0.00457356947390866,0.2123
YDR509W,NA,NA,-0.00459531536428173,0.27786
YNL088W,TOP2,TOPoisomerase,-0.00460328384722068,0.28242
YNL177C,MRPL22,"Mitochondrial Ribosomal Protein, Large subunit",-0.00460578214535587,0.44155
YNL074C,MLF3,Multicopy suppressor of LeFlunomide sensitivity,-0.00460746720835373,0.32962
YHR059W,FYV4,Function required for Yeast Viability,-0.00461110734325362,0.45063
YHR109W,CTM1,CyTochrome c Methyltransferase,-0.00462124132240124,0.39086
YDR349C,YPS7,YaPSin,-0.00462243307718314,0.16265
YGL224C,SDT1,Suppressor of Disruption of TFIIS,-0.00462525237114857,0.31033
YPL106C,SSE1,Stress Seventy subfamily E,-0.00462674760169664,0.37215
YOR140W,SFL1,Suppressor gene for FLocculation,-0.00462701619412552,0.14124
YMR275C,BUL1,Binds Ubiquitin Ligase,-0.00462718432679072,0.29315
YOR016C,ERP4,Emp24p/Erv25p Related Protein,-0.00462933160746214,0.14013
YOR354C,MSC6,Meiotic Sister-Chromatid recombination,-0.00463863010587592,0.43219
YGL019W,CKB1,Casein Kinase Beta subunit,-0.00464375529969715,0.18042
YDR238C,SEC26,SECretory,-0.00464464728613902,0.34247
YHR127W,NA,NA,-0.00464798269452562,0.21753
YBR109W-A,NA,NA,-0.0046486797916471204,0.22323
YIL070C,MAM33,Mitochondrial Acidic Matrix protein,-0.00465293926110609,0.46898
YNL070W,TOM7,Translocase of the Outer Mitochondrial membrane,-0.00465524682353007,0.36758
YNL129W,NRK1,Nicotinamide Riboside Kinase,-0.00465570824662475,0.20148
YBR205W,KTR3,Kre Two Related,-0.00466093103559968,0.30369
YPR034W,ARP7,Actin-Related Protein,-0.0046617744504102,0.18628
YKL018W,SWD2,"Set1c, WD40 repeat protein",-0.00466333675596845,0.12449
YIL067C,NA,NA,-0.00466857264086368,0.23624
YDR013W,PSF1,Partner of Sld Five,-0.00467065741442933,0.34527
YJL124C,LSM1,Like SM,-0.00467698373130901,0.21985
YGL016W,KAP122,KAryoPherin,-0.00467796387346482,0.28871
YJL086C,NA,NA,-0.00468048511002595,0.24722
YIL164C,NIT1,NITrilase superfamily,-0.00470118038915024,0.20108
YOR345C,NA,NA,-0.00470340331187975,0.26248
YKL177W,NA,NA,-0.00470386928284079,0.26519
YIL116W,HIS5,HIStidine requiring,-0.00470574572313654,0.19909
YNL072W,RNH201,RNase H,-0.00471318350205955,0.28866000000000003
YOR304W,ISW2,Imitation SWitch subfamily,-0.00471924122548704,0.18903
YBL107C,MIX23,Mitochondrial Intermembrane space CX(n)C motif protein,-0.00473260257447138,0.34753
YGL256W,ADH4,Alcohol DeHydrogenase,-0.00473961253671221,0.10347
YIR042C,NA,NA,-0.00474093451685909,0.29628
YMR083W,ADH3,Alcohol DeHydrogenase,-0.00474184533052916,0.43331
YDL105W,NSE4,Non-SMC Element,-0.00474363965580127,0.21109
YKR038C,KAE1,Kinase-Associated Endopeptidase,-0.00474378744468125,0.18039
YPL255W,BBP1,Bfr1 Binding Protein,-0.00475067982978852,0.25331
YDR333C,RQC1,Ribosome Quality Control,-0.00475562280558021,0.2622
YER013W,PRP22,Pre-mRNA Processing,-0.00475585788727878,0.14019
YJR064W,CCT5,Chaperonin Containing TCP-1,-0.00476150926808183,0.32735
YBR146W,MRPS9,"Mitochondrial Ribosomal Protein, Small subunit",-0.00476264667821016,0.4572
YGL163C,RAD54,RADiation sensitive,-0.00476298234203297,0.18048
YLR277C,YSH1,Yeast Seventy-three Homolog,-0.00476318241992032,0.24719
YJL213W,NA,NA,-0.00476690580483015,0.44912
YBR153W,RIB7,RIBoflavin biosynthesis,-0.00477040178589031,0.17418
YPL040C,ISM1,Isoleucyl tRNA Synthetase of Mitochondria,-0.00477397343622599,0.44566
YJL121C,RPE1,Ribulose 5-Phosphate Epimerase,-0.00477840493100401,0.32195
YER140W,EMP65,ER Membrane Protein of 65 kDa,-0.00478285967590208,0.19022
YBL030C,PET9,PETite,-0.00478452993959711,0.4205
YNL187W,SWT21,Synthetic With Tgs1,-0.00478656866660717,0.26342
YBR120C,CBP6,Cytochrome B Protein synthesis,-0.00478748802536611,0.46449
YDR113C,PDS1,Precocious Dissociation of Sisters,-0.00479374582683945,0.2966
YDR518W,EUG1,ER protein Unnecessary for Growth,-0.00480083491227007,0.25956
YKL046C,DCW1,Defective Cell Wall,-0.00480710178339078,0.34952
YFR025C,HIS2,HIStidine requiring,-0.00480748601835352,0.32255
YHR184W,SSP1,NA,-0.00481439926559209,0.25064
YMR228W,MTF1,Mitochondrial Transcription Factor,-0.00481490481843165,0.32829
YOL098C,SDD3,Suppressor of Degenerative Death,-0.00481493946609541,0.17751
YDR240C,SNU56,Small NUclear ribonucleoprotein associated,-0.00481829558490435,0.18973
YAL022C,FUN26,Function Unknown Now,-0.00482539872167048,0.2087
YBL090W,MRP21,Mitochondrial Ribosomal Protein,-0.00482619136586765,0.43595
YFR051C,RET2,RETrieval from ER,-0.00483780261237181,0.36898
YDR034C,LYS14,LYSine requiring,-0.00484048140593209,0.14732
YDR524C,AGE1,Arf Gap with Effector function(s),-0.00484356381553126,0.24085
YGR227W,DIE2,Derepression of ITR1 Expression,-0.00484855537559999,0.18861
YIL131C,FKH1,ForK head Homolog,-0.00485436608122305,0.23884
YLR032W,RAD5,RADiation sensitive,-0.00486038380193811,0.20645
