Symbol,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16
YAL038W,8.999443334688044,9.041033243875953,9.07979889185556,8.961739674227953,9.404376105225264,9.28636915063428,9.558934789303835,9.412843902294378,9.39785845881031,9.254324388347674,9.45525801940382,9.476025319866189,9.411293111515908,9.437566431433618,9.230735450560067,9.257648264425928
YAL037C-B,8.701161117556437,8.715367956290999,8.947300637331415,8.782547984937723,8.896524070740002,8.919545324892233,8.854452656062595,8.950929808958978,9.048963675759932,9.019722253410459,8.836024900282762,9.348108596234974,8.92868782637412,8.916821436653832,8.663789939371913,8.663175050223627
YAL037C-A,8.492667419882187,8.513695379529524,8.391262192540747,8.586226020403553,8.273940121201878,8.500220900872321,8.65041234310232,8.657327902188449,8.55370466330412,8.525968411264534,8.375383777153848,8.6836474717166,8.569917979521653,8.729889822558942,8.530494276052254,8.625914977308677
YAL037W,8.697810185358174,8.707968176974461,8.504052209412,8.748333613032242,8.455422190438481,8.759058906142666,8.814412452397955,8.85253896498161,8.743949357742336,8.708830718762698,8.525370413993484,8.827120504831145,8.717106026097317,8.826381131425098,8.727933365094925,8.73054545044906
YAL036C,9.699426934078428,9.903769610767844,10.11598692438178,10.497735665102542,10.366580154294017,9.612246594706768,9.567720110096136,9.455079769864163,9.524635465443534,9.52205662817227,9.401943338004628,9.573855572921223,9.660316221422887,9.683308431854641,9.700132483475208,9.763571188207672
YAL035W,10.17233572580099,10.154354594731691,10.368736964736922,10.779483835520615,10.810410433694209,10.25794384429671,10.106050421890084,10.274387621672378,10.102402067677456,10.032124381652133,9.955686245342276,9.96456916117873,10.019251151883642,10.144242743369563,10.104349589111685,9.982045072985365
YAL034C-B,9.58618700152374,9.359464658879867,9.365939652682247,9.323903702923616,9.604944037000118,9.594519011991997,9.582966855085441,9.914581463907766,9.748983910450367,9.762762814575355,9.757701413883154,9.681892094867711,9.709374307734311,9.39946604880873,9.54119891334516,9.407892037500565
YAL034W-A,9.763336111264191,9.532814958637445,9.575728849269407,9.522065072174332,9.784486342272594,9.790642660107645,9.831167493151181,10.082657509691513,9.935752296986244,9.92531516285055,9.921815452776631,9.906364654568057,9.849094591389012,9.561356144988608,9.628794930595944,9.6193559804577209
YAL034C,10.32999743553708,10.264384371829498,10.075293897496945,10.070227315655425,10.200419901174872,10.131154451454002,10.196625732854093,10.30678321323879,10.156461164978227,10.231786719716348,10.450483834195275,10.339257801361036,10.410233314910139,10.232223434545714,10.317999447110514,10.362211376546153
YAL033W,9.740718710937925,9.797966329751437,9.822648791244605,10.157553020751175,10.19125940283993,9.750294324808014,9.96520616669538,9.989936097318344,9.920955304387208,9.717386220230406,9.83636067178491,9.845712848030491,9.699290531794656,9.647183243133274,9.675467898688437,9.784857357509525
YAL032C,9.939652314290166,10.049942737245996,9.963099176448708,9.904791083044357,10.065124496121513,9.98459725457463,9.89713130861135,10.02462973173971,9.983532787305773,9.987515926338892,10.086957655004275,10.009173726131634,10.1743544218704,10.104829785487524,9.967261359925862,10.03274906061298
YAL031W-A,8.734249200176452,8.842457178668054,8.991711324352101,8.813607946389297,9.12811682327955,9.128339365276583,9.21473273871592,8.890653739731,8.990637041418632,8.8525649684500891,8.736988104496511,9.268799425539175,8.802484309600082,8.889592602379512,8.844851432707587,8.80744497146074
YAL031C,9.978834223336055,9.880919213796561,9.799773879658447,9.224291751001333,9.459919087342946,9.819756427174422,9.851095332374598,9.899366389077795,9.830421670325004,9.861856815543423,9.983604913566301,9.892321334242688,9.825182707715006,9.797582919220323,10.00277386089747,10.046914526178258
YAL030W,9.989836343744148,9.965579644493321,9.641532381978893,9.07255663805314,9.147191720506326,9.730590981377103,9.814655639241073,9.568440656763906,9.72873524116468,9.78899424378499,9.953923258792978,9.957842204935378,9.993074865620732,9.965087761914594,10.025471965736028,9.925666035497123
YAL029C,9.034400851521472,9.173191607833138,9.426924595238207,9.606345765477922,9.383845342198299,9.264114115631875,9.269608425608988,9.146896294776841,9.22311661023912,9.42712202368496,9.187642478861664,9.515498930387743,9.051091442137746,9.327735112339283,9.246278478706586,8.79910021991879
YAL028W,10.15044008570303,9.857701063977263,9.516165697450905,8.708211344535998,8.950263126801236,9.799266689367869,9.734998501050754,9.765917102681671,9.791904747163311,9.907467230874493,10.165228995128029,10.192258425480311,10.210302967407866,10.134127503762892,10.246378991538545,10.183011914641746
YAL027W,9.670657897705418,9.6201632275917,9.541666223204514,9.838963104258221,9.624521170830691,9.721545179160945,9.717341472692363,9.737679328155375,9.808078616635514,9.742771426404301,9.817094257084536,9.749668478319586,9.764576844494748,9.69515190265476,9.63864376561202,9.789077161327064
YAL026C-A,8.188072730366166,8.371060144949842,8.188997549360549,8.319510155546302,8.415522099914664,8.586453198759344,8.484033297047475,8.591531798082727,8.522677818956502,8.805155999589216,8.299669738860294,9.158715846485874,8.643285864119362,8.63059683867119,8.296717371289363,8.00457830206065
YAL026C,9.93539043694964,9.866036220781346,9.96994599731877,9.77485158491973,9.92689580883444,9.868104082864964,9.946803516491485,9.991531312844446,9.919467223671294,9.83378197834101,9.727062186934893,9.747719839657254,9.7970904130764,9.965087761914594,9.990520585166719,9.910251945122118
YAL025C,8.96361769381834,9.274351054900743,9.805526700191805,10.16868386197602,9.990138745340406,9.089490864447866,8.964987079889807,8.80977758367112,8.80647035463002,8.60561095869893,8.359490503920929,9.193491000878309,8.836005901697824,9.088287107928885,9.108497164934404,8.819872289821705
