Symbol,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16
YAL008W,8.360475454074734,8.525871871977756,8.229628103862908,8.595248922573752,8.438476198275525,8.382722957370497,8.348302845484136,8.5550203207596,8.293623041437165,8.364040599708485,8.393783727953611,8.568150012053103,8.554588851677638,8.481108405751392,8.414859355253704
YAL007C,8.561536650746918,8.706691850339404,8.633231368504822,8.69932530360545,8.763474845755988,8.82902883755339,8.81837435228048,8.906962067382707,8.505240192228547,8.741541394477,8.753237481645563,8.59576948067193,8.535275376620802,8.626261765040063,8.732613888908425
YAL005C,10.046742977794313,10.63740671094328,10.712976582053773,10.633898616707524,10.740010036328357,10.802413578524817,10.851003250680833,10.742894020494969,10.80317331182583,10.793427739924443,10.247311212451477,10.503937251386025,10.410451351503994,10.23999569188606,10.166399181062651
YAL004W,10.612501729093406,11.044884583642771,11.069908132672488,11.040659293849474,11.129861004272248,11.16514355690444,11.220432780361175,11.235771959659623,11.15344033403512,11.174488139187067,10.81383148884154,10.944018138777226,10.851749041416058,10.692826046446719,10.70515585740216
YAL003W,8.870127613003278,9.020471172455974,9.30387053547063,9.249238242933801,9.028552661987673,8.899267096404756,9.558777198902071,9.353028272866112,9.453117436946755,8.94754278740328,9.342130515401509,9.33343185596368,9.118941072723507,9.135368557431098,8.910432701918962
YAL002W,11.189587046262051,11.085274185722781,10.997396706460016,10.90937514991225,11.087941204883716,11.16988720534033,11.179680504534854,11.138670275259045,11.082185331285466,11.023313546839134,11.078547323110092,11.005029955404586,11.028596777067108,11.141093400166907,11.070398933316653
YAL001C,10.829360084378036,10.941491554031085,10.759078705241695,10.746159305513654,10.839489472306285,10.814581503904263,10.86249269043546,10.961260789432991,10.87202580324158,10.871387467877808,10.660706353415035,10.881434310220198,10.747353829478062,10.83795896817821,10.910540310559457
YAR002W,10.122908357780982,10.222206766249947,10.269137993932466,9.998916754727079,10.029333239057552,10.110092984157255,9.828539729897134,10.22797255386702,10.132239161478386,10.068818347088937,9.956274626812993,10.187349716372562,10.129283016944967,10.213633523784512,10.250708824734412
YAR002C-A,8.7922963790784,8.97268828079306,8.65939744196727,8.688125162746466,8.72663434185528,8.755195208751655,8.473464784585868,8.89584480777367,8.681479435541593,8.5440976095208665,8.783225777905626,8.841666950205973,8.588714635582264,8.932842519324836,8.992859197868496
YAR003W,10.502751335944362,10.584921242461885,10.726446973956149,10.537343312053915,10.570685494614802,10.32522889669944,10.500143990369049,10.474309472458183,10.533614664840016,10.348689201952974,10.37094902137426,10.439852073024477,10.507794640198696,10.541112550391341,10.587768542760303
YAR007C,10.392776607314401,10.338162564152558,10.298572456785173,10.40336523154067,10.206051700956293,10.115020824508338,10.440065385840814,10.46230168472925,10.318450477393439,10.054035193075471,10.361041065946484,10.174585349947472,10.188588845707349,10.302731210257658,10.41750023025683
YAR008W,9.4624622989311,9.459187092267307,9.480591246599575,9.513147394332018,9.567175406251373,9.33059585161625,9.654413328665857,9.52162364613372,9.510275756908102,9.099253640781694,9.342130515401509,9.468044544220644,9.41574176829009,9.583845350322783,9.452125452588444
YAR014C,10.911417301988854,10.892140301564178,10.99825121880302,10.793960440366657,10.789331585359745,10.787057918070817,10.761785768071586,10.957523037505219,11.015476774812718,10.871387467877808,10.90530088108888,10.864503480602643,10.899356922923111,10.74060729009063,10.831859352632339
YAR015W,10.17495098788693,10.182660351443678,10.199514936716948,10.082559086261009,10.04865134426221,9.948329457343075,9.885963243550538,10.126051224477925,10.16375514200969,10.154470723600836,10.070120515480305,10.093596480145772,10.037546953962178,10.05260032666674,10.135485364715546
YAR018C,10.292689593746456,9.89406570115235,9.815267196426397,9.895591954113431,9.827906441835749,9.874696314800937,10.04567463102194,9.912094913906872,9.80873498544716,9.794240395857774,9.92298848396419,9.800288354705705,9.799281621521923,9.969104211687599,9.907752944562448
YAR019C,11.164062984358077,11.247388050213122,11.212956141406812,11.216610988879978,11.238528662407763,11.266062120928993,11.268726805130779,11.259384825161016,11.254477978187591,11.188092709733036,11.075521031910007,11.220832811895713,11.140190703191836,11.081378324704321,11.193147109501698
YAR019W-A,7.795546804967261,8.14973651996643,7.758856212194859,7.7996373499102765,7.708604964009001,7.250396994282152,7.646543252890571,8.134655651433423,8.157121622666427,7.629991204623525,8.092221464733983,7.515220824403727,7.774787059601174,7.615335690151621,7.530591287576035
YAR020C,7.626433267021356,7.948864450051477,8.03016889879602,7.420986786449324,7.487361566442039,7.626720378370628,7.216101665598637,7.43836405962636,7.697348224673464,7.629991204623525,7.710500881636363,7.699624734823388,7.577428828035749,7.600614536709924,7.512076938628659
YAR023C,9.665285606284343,9.529929118032607,9.43082324560649,9.587366579319795,9.468625766724275,9.475579215308523,9.486363299661317,9.713661614426556,9.378329927295855,9.794240395857774,9.7209040101086,9.724747730185303,9.611024797307353,9.71947567228794,9.556694834392427
YAR027W,8.7922963790784,8.753714831723354,8.460457129990807,8.7432760980472,8.71055294134725,8.716811297564828,8.931789007836072,9.058221441179288,8.86066173094517,8.848215820519545,8.783225777905626,8.900434849148713,8.92481250360578,9.029436025111519,8.983929838929694
YAR028W,9.186376637570936,9.617277157567996,9.468309271321033,9.38721896637662,9.53405276984308,9.648681387836557,9.828539729897134,9.495348494065388,9.652474132496764,9.897221825559898,9.73631586348289,9.482912255291998,9.63662462054365,9.446529810760486,9.526265846612228
YAR029W,9.978096761102815,10.157624642111777,10.116950114997517,10.06101377425782,10.082368640175506,10.177596543969408,10.294977423719073,10.185692273861365,10.238954154569235,10.40802313579778,10.203626355599221,9.974511568641738,10.217957697864113,10.066058341506388,10.167385455522009
YAR030C,9.059225892612266,9.099451547196564,8.97280775828719,8.99124162904189,8.948540164385424,8.987895961696156,8.953439985903081,9.196928938758195,9.099782259006355,9.127771215056347,8.841394724955736,8.81841079104391,9.116343961237469,9.034921515284195,9.2055951358268
YAR031W,8.967772745945886,9.05842235533828,8.897859727261476,8.916430759277139,8.699731549753892,8.944262012506936,8.794580872646018,9.034087368476714,8.823557839262111,8.5440976095208665,8.675420701773277,8.82309211062525,9.025139562278508,9.05665725294816,9.124631463930944
YAR033W,9.495582685247117,9.645256208295045,9.450936929675638,9.784292278382118,9.452600602319155,9.436745568986,9.544582279319577,9.477562048719955,9.663014844793068,9.477158114678701,9.512927516294782,9.596640404509417,9.620219825507487,9.653253780617847,9.647141493859225
YAR035W,11.558191569745548,11.861668420813908,12.001312358545839,11.682241722540056,11.67751675007854,11.419335207822323,11.45100712301061,11.01259728498843,11.592783390802202,11.752390871602067,11.50471172257655,11.30439422628729,11.45994384837493,10.946721898812752,10.943730301239768
YAR035C-A,3.2003212222869277,3.733816049158291,3.5729953106956645,3.7926738958162582,4.942049006646042,4.011320330039292,4.533098523723433,4.333491802161849,4.225328452558745,4.517185471433649,4.81710468044701,4.697289216447572,3.584962500721156,4.385889115680841,3.676761426428549
